county,state,season,latitude,longitude,date,classification,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,moon_phase,precip_intensity,precip_probability,pressure,visibility,wind_bearing,wind_speed,condition_Clear,condition_Overcast,condition_partially_cloudy,condition_Rain,condition_Snow
Trinity County,California,Summer,39.376484600389865,-97.37305127192984,1940-08-20,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Trinity County,California,Fall,39.376484600389865,-97.37305127192984,1946-09-25,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Trinity County,California,Summer,39.376484600389865,-97.37305127192984,1950-07-11,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Trinity County,California,Fall,39.376484600389865,-97.37305127192984,1947-11-01,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Trinity County,California,Fall,40.7485,-123.2718,1947-09-15,Class A,78.0,66.0,57.0,51.5,61.1,31.3,0.75,0.0,0.0,1016.1,9.1,214.1,8.1,0,0,1,0,0
Trinity County,California,Fall,40.98333,-122.6986,1939-10-03,Class B,76.0,60.0,46.0,32.3,36.7,1.3,0.75,0.0,0.0,1017.8,9.9,357.6,5.6,1,0,0,0,0
Trinity County,California,Winter,39.376484600389865,-97.37305127192984,1950-12-07,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Trinity County,California,Summer,39.376484600389865,-97.37305127192984,1950-06-25,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Trinity County,California,Summer,41.1139,-122.7,1937-06-01,Class B,70.0,59.0,48.0,38.4,50.0,34.1,0.75,0.0,0.0,1011.3,9.9,349.2,6.3,0,0,1,0,0
Tulare County,California,Fall,36.1894,-118.1729,1940-11-03,Class B,91.0,81.0,63.0,40.3,25.2,53.3,0.5,0.0,0.0,1014.2,42.3,140.7,14.8,0,0,1,0,0
Tulare County,California,Fall,36.05361,-118.5347,1949-11-10,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tulare County,California,Spring,36.05278,-118.1303,1946-04-01,Class A,95.0,84.0,63.0,38.2,21.0,30.0,0.0,0.0,0.0,1007.3,19.7,233.5,6.9,0,0,1,0,0
Tulare County,California,Fall,39.376484600389865,-97.37305127192984,1940-11-13,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tulare County,California,Summer,39.376484600389865,-97.37305127192984,1941-07-03,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tulare County,California,Summer,39.376484600389865,-97.37305127192984,1946-07-20,Class C,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tulare County,California,Spring,36.0438,-118.7402,1941-04-20,Class A,87.0,69.0,51.0,43.5,41.6,0.9,1.0,0.0,0.0,1014.9,9.8,254.7,9.0,1,0,0,0,0
Tulare County,California,Spring,39.376484600389865,-97.37305127192984,1948-04-17,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tulare County,California,Summer,36.4525,-118.6092,1947-06-12,Class B,103.0,84.0,67.0,49.3,32.3,0.0,0.5,0.09246594778660613,100.0,1016.9728384991843,9.8,284.0,16.1,1,0,0,0,0
Tulare County,California,Summer,36.22306,-118.6744,1941-08-23,Class B,88.0,73.0,56.0,46.2,41.5,0.0,0.75,0.09246594778660613,100.0,1016.9728384991843,9.9,277.7,9.3,1,0,0,0,0
Tulare County,California,Summer,36.10556,-118.5272,1949-08-29,Class B,102.0,83.0,64.0,49.4,32.7,1.1,1.0,0.09246594778660613,100.0,1016.9728384991843,10.4,232.7,9.8,1,0,0,0,0
Tulare County,California,Spring,36.1999,-118.1666,1947-03-01,Class B,101.0,84.0,62.0,32.7,19.0,8.0,0.5,0.0,0.0,1006.3,10.8,188.9,17.2,1,0,0,0,0
Tulare County,California,Summer,36.07081,-118.2084,1943-07-27,Class B,54.0,43.0,34.0,36.5,79.4,60.5,0.0,0.0,0.0,1020.8,9.1,208.1,5.6,0,0,1,0,0
Tulare County,California,Summer,35.5803,-118.3804,1946-07-17,Class B,99.0,83.0,66.0,39.2,23.8,0.0,0.25,0.0,0.0,1009.8,12.9,220.9,7.9,1,0,0,0,0
Tulare County,California,Summer,35.95835,-118.375,1942-07-18,Class B,88.0,67.0,48.0,27.0,24.4,4.6,0.75,0.0,0.0,1020.4,9.6,135.0,7.9,1,0,0,0,0
Tulare County,California,Summer,36.70835,-118.375,1941-06-13,Class A,81.0,57.0,31.0,11.7,20.3,0.0,1.0,0.0,0.0,1023.8,9.9,175.0,16.1,1,0,0,0,0
Tulare County,California,Fall,35.84503,-118.6331,1937-10-11,Class B,93.0,79.0,65.0,47.1,33.6,0.0,0.25,0.0,0.0,1008.1,9.8,312.9,9.2,1,0,0,0,0
Tulare County,California,Summer,36.56304,-118.7729,1947-08-27,Class B,104.0,89.0,74.0,64.3,46.6,0.5,1.0,0.0,0.0,1010.6,9.9,322.1,9.2,1,0,0,0,0
Tuolumne County,California,Winter,38.1625,-120.0522,1940-12-08,Class B,104.0,89.0,74.0,64.3,46.6,0.5,1.0,0.0,0.0,1010.6,9.9,322.1,9.2,1,0,0,0,0
Tuolumne County,California,Winter,38.1625,-120.0522,1938-02-23,Class B,104.0,89.0,74.0,64.3,46.6,0.5,1.0,0.0,0.0,1010.6,9.9,322.1,9.2,1,0,0,0,0
Tuolumne County,California,Winter,38.23243,-119.984,1946-01-14,Class B,104.0,89.0,74.0,64.3,46.6,0.5,1.0,0.0,0.0,1010.6,9.9,322.1,9.2,1,0,0,0,0
Tuolumne County,California,Summer,38.29116,-119.7275,1949-08-16,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Winter,37.81269,-119.8609,1937-02-08,Class B,47.0,36.0,30.0,30.3,81.6,61.7,0.75,0.09246594778660613,100.0,1023.5,0.6,214.1,6.7,0,0,1,0,0
Tuolumne County,California,Fall,38.19753,-119.9811,1937-10-20,Class B,60.0,48.0,25.0,28.8,50.5,45.0,0.75,0.09246594778660613,100.0,1016.9728384991843,19.9,353.7,11.4,0,0,1,0,0
Tuolumne County,California,Winter,38.19753,-119.9811,1941-02-13,Class B,35.0,33.0,26.0,25.0,73.5,67.5,0.75,0.09246594778660613,100.0,1016.9728384991843,9.4,195.3,22.8,0,0,1,0,0
Tuolumne County,California,Summer,38.19753,-119.9811,1950-06-03,Class A,86.0,72.0,44.0,47.0,46.4,3.8,1.0,0.09246594778660613,100.0,1016.9728384991843,29.8,307.3,11.4,1,0,0,0,0
Tuolumne County,California,Summer,38.06615,-120.1877,1939-08-10,Class A,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Fall,38.2395,-119.8792,1944-11-17,Class B,64.0,53.0,34.0,40.9,67.5,12.0,0.5,0.09246594778660613,100.0,1016.9728384991843,26.8,353.4,11.4,1,0,0,0,0
Tuolumne County,California,Spring,38.03898,-120.2339,1938-05-22,Class A,80.0,63.0,49.0,48.8,61.7,0.6,0.75,0.0,0.0,1019.9,8.5,129.5,4.5,1,0,0,0,0
Tuolumne County,California,Summer,37.89917,-119.9997,1940-06-30,Class B,69.0,58.0,45.0,41.6,57.1,51.7,0.5,0.09246594778660613,100.0,1016.6,12.6,349.0,9.2,0,0,1,0,0
Tuolumne County,California,Fall,38.05141,-120.0508,1937-09-08,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Summer,38.26661,-119.8633,1948-07-09,Class A,72.0,67.0,46.0,27.0,21.5,0.0,1.0,0.09246594778660613,100.0,1016.9728384991843,47.8,217.2,22.8,1,0,0,0,0
Tuolumne County,California,Winter,38.19833,-120.0083,1941-01-24,Class B,54.0,44.0,26.0,21.9,41.2,4.6,0.75,0.09246594778660613,100.0,1016.9728384991843,45.9,59.5,13.6,1,0,0,0,0
Tuolumne County,California,Summer,38.17677,-119.9065,1949-08-16,Class A,70.0,65.0,58.0,32.2,29.9,0.0,0.75,0.09246594778660613,100.0,1016.9728384991843,48.7,22.4,13.6,1,0,0,0,0
Tuolumne County,California,Summer,38.33115,-119.7853,1944-07-04,Class A,75.0,67.0,45.0,45.7,48.0,25.4,1.0,0.09246594778660613,100.0,1016.9728384991843,46.7,325.7,14.8,0,0,1,0,0
Tuolumne County,California,Summer,38.32417,-119.7519,1949-08-15,Class B,80.0,72.0,50.0,39.5,31.9,12.0,0.75,0.09246594778660613,100.0,1016.9728384991843,49.7,261.3,11.4,1,0,0,0,0
Tuolumne County,California,Winter,38.28085,-119.836,1950-02-12,Class A,39.0,34.0,25.0,23.5,65.9,95.4,0.5,0.09246594778660613,100.0,1016.9728384991843,9.3,187.2,17.2,0,1,0,0,0
Tuolumne County,California,Summer,37.91111,-119.2569,1946-07-31,Class A,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Summer,38.31722,-119.7489,1940-08-14,Class B,75.0,67.0,48.0,47.9,53.4,60.8,0.5,0.09246594778660613,100.0,1013.2,19.1,242.5,11.4,0,0,1,0,0
Tuolumne County,California,Spring,38.05,-120.2667,1938-04-25,Class B,60.0,50.0,36.0,38.5,68.1,15.9,0.25,0.0,0.0,1017.8,7.4,54.3,11.6,1,0,0,0,0
Tuolumne County,California,Spring,38.07584,-120.1039,1946-05-03,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Spring,38.03305,-120.2636,1949-05-19,Class B,92.0,76.0,58.0,48.4,40.8,0.0,1.0,0.0,0.0,1009.2,9.9,313.5,19.7,1,0,0,0,0
Tuolumne County,California,Fall,38.18389,-120.1547,1942-09-24,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Fall,38.3958,-119.801,1938-11-02,Class B,65.0,55.0,44.0,31.1,42.0,39.5,0.25,0.13,100.0,1012.8,9.4,197.9,33.3,0,0,1,1,0
Tuolumne County,California,Summer,38.24805,-119.9924,1943-08-08,Class B,78.0,61.0,40.0,30.4,34.7,25.7,0.75,0.0,0.0,1014.3,9.9,191.1,16.1,0,0,1,0,0
Tuolumne County,California,Fall,38.03917,-120.0459,1946-11-04,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Winter,38.0312,-120.2434,1946-12-19,Class A,56.0,54.0,51.0,50.4,89.4,96.3,0.0,0.437,100.0,1011.4,7.2,136.2,20.8,0,1,0,1,0
Tuolumne County,California,Summer,38.23475,-120.1862,1943-06-18,Class B,79.0,62.0,39.0,38.1,45.7,0.0,0.25,0.0,0.0,1020.0,9.9,186.2,14.8,1,0,0,0,0
Tuolumne County,California,Fall,38.09832,-120.0397,1944-11-19,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Fall,38.015,-120.245,1950-09-15,Class B,58.0,55.0,53.0,52.7,92.1,100.0,1.0,0.0,0.0,1020.7,1.0,141.3,8.1,0,1,0,0,0
Tuolumne County,California,Spring,38.20835,-120.0416,1943-04-02,Class B,55.0,45.0,33.0,29.4,57.1,5.0,0.25,0.0,0.0,1017.9,9.9,203.3,18.3,1,0,0,0,0
Tuolumne County,California,Summer,38.17625,-119.864,1937-07-11,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Tuolumne County,California,Summer,38.21877,-120.0124,1944-06-12,Class A,73.0,63.0,52.0,34.6,37.6,0.0,0.5,0.0,0.0,1017.2,9.9,189.0,8.1,1,0,0,0,0
Tuolumne County,California,Summer,38.375,-120.125,1949-06-26,Class B,78.0,67.0,58.0,39.0,36.5,38.9,0.0,0.0,0.0,1017.5,9.9,27.1,7.5,0,0,1,0,0
Ventura County,California,Fall,39.376484600389865,-97.37305127192984,1941-10-13,Class C,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Ventura County,California,Summer,34.625,-119.2916,1942-06-30,Class A,75.0,67.0,62.0,49.3,54.0,43.2,0.5,0.0,0.0,1014.2,8.3,284.5,13.7,0,0,1,0,0
Apache County,Arizona,Summer,33.9,-109.355,1948-08-06,Class B,83.0,76.0,68.0,40.8,29.0,37.5,0.0,0.09246594778660613,100.0,1016.9728384991843,49.7,203.9,17.2,0,0,1,0,0
Apache County,Arizona,Summer,36.28,-109.14,1940-07-08,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Apache County,Arizona,Winter,39.376484600389865,-97.37305127192984,1937-01-01,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Apache County,Arizona,Summer,36.09081,-109.4276,1945-07-21,Class A,88.0,67.0,39.0,16.1,16.5,0.0,1.0,0.09246594778660613,100.0,1014.5,9.9,249.1,18.3,1,0,0,0,0
Apache County,Arizona,Fall,35.97,-109.155,1945-09-03,Class B,85.0,60.0,37.0,23.0,27.4,0.0,0.0,0.0,0.0,1013.7,9.9,260.3,14.4,1,0,0,0,0
Apache County,Arizona,Fall,34.325,-109.64,1950-09-03,Class A,50.0,41.0,34.0,27.0,58.2,10.0,0.25,0.0,0.0,1021.2,9.9,309.0,15.0,1,0,0,0,0
Apache County,Arizona,Winter,34.6,-109.44,1948-01-12,Class A,34.0,32.0,27.0,25.2,77.0,91.4,0.5,0.086,100.0,1007.2,7.0,282.1,18.2,0,1,0,1,1
Apache County,Arizona,Summer,36.225,-109.11,1950-08-31,Class B,83.0,68.0,54.0,51.4,59.8,30.4,0.5,0.079,100.0,1013.6,9.9,31.6,11.4,0,0,1,1,0
Apache County,Arizona,Summer,33.988,-109.7452,1938-08-28,Class B,86.0,74.0,59.0,31.7,22.6,1.1,0.25,0.0,0.0,1007.9,9.9,232.2,14.6,1,0,0,0,0
Apache County,Arizona,Summer,35.175,-109.25,1950-06-03,Class A,90.0,72.0,48.0,15.1,12.5,0.0,0.0,0.0,0.0,1008.3,9.9,240.0,21.6,1,0,0,0,0
Cochise County,Arizona,Summer,31.99003,-110.1835,1946-06-25,Class A,70.0,64.0,53.0,54.0,71.6,81.1,0.5,0.134,100.0,1011.7,11.8,119.6,19.7,0,0,1,1,0
San Bernardino County,California,Summer,39.376484600389865,-97.37305127192984,1940-06-09,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Placer County,California,Spring,38.90222,-121.0803,1942-03-13,Class B,55.0,51.0,48.0,44.4,79.7,94.4,0.75,0.117,100.0,1010.9,14.7,179.2,17.3,0,1,0,1,0
Nevada County,California,Fall,39.3225,-120.2653,1945-10-21,Class A,55.0,51.0,48.0,44.4,79.7,94.4,0.75,0.117,100.0,1010.9,14.7,179.2,17.3,0,1,0,1,0
Napa County,California,Summer,39.376484600389865,-97.37305127192984,1945-06-04,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Monterey County,California,Spring,35.5565,-121.2919,1945-05-12,Class A,76.0,55.0,37.0,40.8,66.5,5.2,0.75,0.0,0.0,1016.9,17.5,286.2,11.4,1,0,0,0,0
Mono County,California,Fall,37.83074,-119.4626,1943-09-06,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Modoc County,California,Summer,41.41,-120.6781,1941-07-10,Class A,85.0,73.0,53.0,37.8,29.0,15.0,0.5,0.09246594778660613,100.0,1015.9,14.9,316.5,13.6,1,0,0,0,0
Mendocino County,California,Summer,39.376484600389865,-97.37305127192984,1945-08-07,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Mariposa County,California,Spring,39.376484600389865,-97.37305127192984,1944-05-17,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Madera County,California,Fall,37.35944,-119.6436,1947-09-25,Class A,97.0,77.0,58.0,49.1,41.9,0.0,0.75,0.0,0.0,1013.0,11.3,317.7,10.3,1,0,0,0,0
Lassen County,California,Summer,39.376484600389865,-97.37305127192984,1939-07-04,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Lake County,California,Summer,38.75,-122.7,1941-07-18,Class B,80.0,61.0,53.0,53.1,77.4,49.7,0.25,0.0,0.0,1011.3,5.9,178.0,13.1,0,0,1,0,0
Kern County,California,Winter,35.2673,-118.9591,1942-02-01,Class B,49.0,47.0,42.0,44.9,92.4,41.7,0.5,0.0,0.0,1025.3,1.4,114.0,10.3,0,0,1,0,0
Inyo County,California,Summer,39.376484600389865,-97.37305127192984,1947-08-09,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Inyo County,California,Summer,37.5703,-118.972,1944-08-16,Class A,87.0,67.0,48.0,21.9,15.8,0.0,0.25,0.09246594778660613,100.0,1014.5,65.6,177.5,13.9,1,0,0,0,0
Inyo County,California,Spring,37.15889,-118.3743,1939-03-22,Class B,84.0,68.0,43.0,33.7,28.7,30.0,0.0,0.0,0.0,1009.5,69.6,349.3,19.7,0,0,1,0,0
Inyo County,California,Summer,37.22716,-118.6271,1945-06-15,Class A,93.0,74.0,52.0,32.4,18.7,5.5,0.0,0.0,0.0,1010.8,46.6,179.7,24.2,1,0,0,0,0
Inyo County,California,Winter,36.79165,-118.125,1940-12-05,Class A,67.0,49.0,31.0,21.8,35.8,0.0,0.75,0.0,0.0,1031.6,9.9,337.3,17.2,1,0,0,0,0
Inyo County,California,Fall,37.17004,-118.5391,1946-09-17,Class B,62.0,39.0,17.0,-1.7,20.1,10.0,0.0,0.0,0.0,1017.5,9.9,310.3,16.9,1,0,0,0,0
Kern County,California,Fall,39.376484600389865,-97.37305127192984,1942-11-30,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Kern County,California,Summer,35.75472,-118.4244,1945-07-15,Class B,98.0,81.0,62.0,50.1,37.4,9.8,0.75,0.0,0.0,1012.5,11.2,261.6,10.0,1,0,0,0,0
Kern County,California,Fall,35.56805,-118.6078,1948-09-19,Class B,67.0,61.0,54.0,46.1,59.5,15.2,0.75,0.0,0.0,1010.9,6.1,206.4,7.4,1,0,0,0,0
Kern County,California,Fall,35.51222,-118.3356,1942-10-23,Class B,72.0,59.0,47.0,41.4,55.2,10.6,0.75,0.0,0.0,1014.2,14.0,225.8,10.5,1,0,0,0,0
Kern County,California,Summer,35.44986,-118.5821,1941-08-14,Class B,91.0,76.0,63.0,56.9,53.5,0.9,0.5,0.0,0.0,1012.3,10.2,280.6,14.8,1,0,0,0,0
Kern County,California,Winter,39.376484600389865,-97.37305127192984,1938-12-13,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Kern County,California,Fall,39.376484600389865,-97.37305127192984,1943-10-16,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Kern County,California,Fall,39.376484600389865,-97.37305127192984,1945-11-05,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Kern County,California,Fall,35.7,-117.9667,1944-10-20,Class B,50.0,39.0,31.0,34.2,82.8,45.3,1.0,0.083,100.0,1015.0,11.3,234.6,8.7,0,0,1,1,1
Kern County,California,Spring,35.17748,-118.625,1950-03-26,Class B,60.0,50.0,43.0,39.1,65.8,19.7,0.0,0.0,0.0,1019.8,9.6,308.5,22.0,1,0,0,0,0
Kern County,California,Winter,35.12931,-118.3302,1939-01-14,Class B,62.0,56.0,46.0,39.0,55.3,17.0,1.0,0.0,0.0,1009.3,9.5,287.3,29.1,1,0,0,0,0
Lassen County,California,Spring,40.43298,-120.7413,1949-04-02,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Lassen County,California,Summer,40.37411,-120.8336,1949-07-05,Class B,90.0,70.0,48.0,30.7,27.0,0.0,0.5,0.0,0.0,1013.0,9.9,260.9,17.2,1,0,0,0,0
Los Angeles County,California,Fall,39.376484600389865,-97.37305127192984,1948-10-16,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Los Angeles County,California,Summer,39.376484600389865,-97.37305127192984,1949-06-02,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Los Angeles County,California,Fall,39.376484600389865,-97.37305127192984,1939-11-21,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Los Angeles County,California,Fall,39.376484600389865,-97.37305127192984,1945-10-25,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
